event_id,game_id,inning,batting_team_id,home_away,outs,balls,strikes,pitch_sequence,away_score,home_score,batter_id,batter_hand,responsible_batter_id,responsible_batter_hand,batter_lineup_position,batter_fielding_position,pitcher_id,pitcher_hand,responsible_pitcher_id,responsible_pitcher_hand,fielder_2_id,fielder_3_id,fielder_4_id,fielder_5_id,fielder_6_id,fielder_7_id,fielder_8_id,fielder_9_id,runner_1_id,runner_2_id,runner_3_id,event_text,event_code,event_outs,ab_flag,hit_code,rbi,leadoff_flag,pinch_hit_flag,sacrifice_hit_flag,sacrifice_fly_flag,double_play_flag,triple_play_flag,wild_pitch_flag,passed_ball_flag,bunt_flag,foul_flag,batted_ball_code,batted_ball_location,fielding_code,errors,error_1_fielder,error_1_type,error_2_fielder,error_2_type,error_3_fielder,error_3_type,batter_dest,runner_1_dest,runner_2_dest,runner_3_dest,runner_1_stolen_base,runner_2_stolen_base,runner_3_stolen_base,runner_1_caught_stealing,runner_2_caught_stealing,runner_3_caught_stealing,batter_play_text,runner_1_play_text,runner_2_play_text,runner_3_play_text,putout_1_fielder,putout_2_fielder,putout_3_fielder,assist_1_fielder,assist_2_fielder,assist_3_fielder,assist_4_fielder,assist_5_fielder,game_new_flag,game_end_flag,created_at
16017135,NYA202508110,4,MIN,H,2,1,2,BFFX,0,3,volpa001,R,volpa001,R,9,6,mattz001,R,mattz001,R,jeffr002,julie001,fitzr001,lewir003,lee-b002,clemk001,buxtb001,larnt001,,,,63/G56,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,56,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017156,NYA202508110,7,MIN,H,0,1,0,*BB,2,3,volpa001,R,volpa001,R,9,6,krisb001,R,krisb001,R,jeffr002,julie001,fitzr001,lewir003,lee-b002,clemk001,buxtb001,larnt001,,mcmar001,,WP.2-3,9,0,F,0,0,F,F,F,F,F,F,T,F,F,F,"","",0,0,0,,0,,0,,0,0,3,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017157,NYA202508110,7,MIN,H,0,3,1,*BB.BCB,2,3,volpa001,R,volpa001,R,9,6,krisb001,R,krisb001,R,jeffr002,julie001,fitzr001,lewir003,lee-b002,clemk001,buxtb001,larnt001,,,mcmar001,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,3,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017169,NYA202508110,8,MIN,H,2,2,2,CCBBX,2,6,volpa001,R,volpa001,R,9,6,ramie004,R,ramie004,R,jeffr002,julie001,marta007,lewir003,lee-b002,clemk001,buxtb001,larnt001,,,,3/G3,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,3,3,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,3,"","","",3,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017192,NYA202508120,2,MIN,H,1,1,1,BFX,1,1,volpa001,R,volpa001,R,9,6,adamt002,R,adamt002,R,gaspm001,julie001,keasl001,lewir003,fitzr001,marta007,buxtb001,clemk001,mcmar001,chisj001,,HR/F89XD.2-H;1-H,23,0,T,4,3,F,F,F,F,F,F,F,F,F,F,F,89XD,0,0,0,,0,,0,,4,4,4,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017209,NYA202508120,4,MIN,H,0,0,0,X,1,4,volpa001,R,volpa001,R,9,6,hatct001,R,hatct001,R,gaspm001,julie001,keasl001,lewir003,fitzr001,marta007,buxtb001,clemk001,,,,63/G56D,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,56D,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017223,NYA202508120,5,MIN,H,2,3,1,BFBB>B,1,5,volpa001,R,volpa001,R,9,6,hatct001,R,hatct001,R,gaspm001,julie001,keasl001,lewir003,fitzr001,marta007,buxtb001,clemk001,mcmar001,,chisj001,W.1-2,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,2,0,3,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017239,NYA202508120,7,MIN,H,0,0,0,X,1,5,volpa001,R,volpa001,R,9,6,hatct001,R,hatct001,R,gaspm001,julie001,keasl001,lewir003,fitzr001,marta007,buxtb001,clemk001,mcmar001,,goldp001,8/F89,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89,8,0,0,,0,,0,,0,1,0,3,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017251,NYA202508120,8,MIN,H,2,2,2,F.SBFFBFX,1,9,volpa001,R,volpa001,R,9,6,sandc001,R,sandc001,R,gaspm001,julie001,keasl001,lewir003,fitzr001,rodea001,marta007,clemk001,,,,3/P3SF/FL,2,1,T,0,0,F,F,F,F,F,F,F,F,F,T,P,3SF,3,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,3,"","","",3,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017268,NYA202508130,2,MIN,H,1,1,2,CC.BFX,0,0,volpa001,R,volpa001,R,7,6,ryanj002,R,ryanj002,R,jeffr002,clemk001,keasl001,lewir003,lee-b002,rodea001,buxtb001,wallm001,riceb001,,,8/F8XD+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,8XD,8,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017286,NYA202508130,4,MIN,H,2,0,2,C.CFS,1,1,volpa001,R,volpa001,R,7,6,ryanj002,R,ryanj002,R,jeffr002,clemk001,keasl001,lewir003,lee-b002,rodea001,buxtb001,wallm001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017310,NYA202508130,7,MIN,H,1,0,0,X,4,1,volpa001,R,volpa001,R,7,6,ryanj002,R,ryanj002,R,jeffr002,clemk001,keasl001,lewir003,lee-b002,rodea001,buxtb001,wallm001,,,,D7/L78D,21,0,T,2,0,F,F,F,F,F,F,F,F,F,F,L,78D,7,0,0,,0,,0,,2,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017350,NYA202508210,2,BOS,H,2,3,2,BBFFFB>F>F>S,1,1,volpa001,R,volpa001,R,9,6,gioll001,R,gioll001,R,narvc002,lowen001,hamid002,brega001,stort001,duraj001,rafac001,anthr001,goldp001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017368,NYA202508210,4,BOS,H,1,0,2,FS.X,1,2,volpa001,R,volpa001,R,9,6,gioll001,R,gioll001,R,narvc002,lowen001,hamid002,brega001,stort001,duraj001,rafac001,anthr001,mcmar001,,,53/G56.1-2,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,56,5,0,0,,0,,0,,0,2,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017391,NYA202508210,6,BOS,H,0,2,2,.CFFBFBX,3,3,volpa001,R,volpa001,R,9,6,weisg001,R,weisg001,R,narvc002,lowen001,hamid002,brega001,stort001,duraj001,rafac001,anthr001,,,,8/F78XD+,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,78XD,8,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017412,NYA202508210,8,BOS,H,1,0,1,CX,4,3,volpa001,R,volpa001,R,9,6,whitg002,R,whitg002,R,narvc002,lowen001,hamid002,brega001,stort001,duraj001,rafac001,anthr001,,,,9/F9D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,9D,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017436,NYA202508220,2,BOS,H,1,1,2,FBCX,0,0,volpa001,R,volpa001,R,7,6,bellb002,R,bellb002,R,wongc001,gonzr003,rafac001,brega001,stort001,duraj001,eaton001,garcj008,domij003,,,8/F8D+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,8D,8,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017460,NYA202508220,5,BOS,H,1,0,1,CX,0,0,volpa001,R,volpa001,R,7,6,bellb002,R,bellb002,R,wongc001,gonzr003,rafac001,brega001,stort001,duraj001,eaton001,garcj008,,,,13/G2,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,2,1,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,13,"","","",3,0,0,1,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017480,NYA202508220,8,BOS,H,1,0,2,SF*S,1,0,volpa001,R,volpa001,R,7,6,whitg002,R,whitg002,R,wongc001,lowen001,gonzr003,brega001,stort001,duraj001,rafac001,garcj008,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017506,NYA202508230,2,BOS,H,1,0,0,X,0,0,volpa001,R,volpa001,R,7,6,crocg001,L,crocg001,L,narvc002,lowen001,hamid002,brega001,stort001,duraj001,rafac001,anthr001,,grist001,,6/L6,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,6,6,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,6,"","","",6,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017529,NYA202508230,4,BOS,H,1,0,0,X,4,1,volpa001,R,volpa001,R,7,6,crocg001,L,crocg001,L,narvc002,lowen001,hamid002,brega001,stort001,duraj001,rafac001,anthr001,rosaa003,,,13/SH/BG1S-.1-2,2,1,F,0,0,F,F,T,F,F,F,F,F,T,F,G,1S,1,0,0,,0,,0,,0,2,0,0,F,F,F,F,F,F,13,"","","",3,0,0,1,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017549,NYA202508230,7,BOS,H,0,2,2,BBCFC,5,1,volpa001,R,volpa001,R,7,6,crocg001,L,crocg001,L,narvc002,lowen001,hamid002,brega001,stort001,duraj001,rafac001,anthr001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017574,NYA202508230,9,BOS,H,1,0,1,FX,12,1,volpa001,R,volpa001,R,7,6,hickj002,R,hickj002,R,narvc002,lowen001,hamid002,brega001,stort001,garcj008,rafac001,anthr001,,,,43/G4,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,4,4,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,43,"","","",3,0,0,4,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017750,NYA202508260,3,WAS,H,0,1,2,CFBS,1,0,volpa001,R,volpa001,R,8,6,gorem001,L,gorem001,L,adamr004,bellj005,garcl006,housb001,abrac001,woodj004,younj004,hassr002,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017764,NYA202508260,4,WAS,H,2,2,1,CBBX,1,3,volpa001,R,volpa001,R,8,6,gorem001,L,gorem001,L,adamr004,bellj005,garcl006,housb001,abrac001,woodj004,younj004,hassr002,,,,9/F89D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89D,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017783,NYA202508260,6,WAS,H,1,1,0,BX,1,5,volpa001,R,volpa001,R,8,6,ribao001,R,ribao001,R,adamr004,bellj005,garcl006,housb001,abrac001,woodj004,younj004,hassr002,chisj001,grist001,,7/F7S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,7S,7,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017799,NYA202508260,8,WAS,H,0,1,1,.BFX,1,5,volpa001,R,volpa001,R,8,6,pilkk001,L,pilkk001,L,adamr004,bellj005,garcl006,housb001,abrac001,woodj004,younj004,hassr002,,,,8/F78XD+,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,78XD,8,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017814,NYA202508270,1,WAS,H,2,1,2,BCCX,0,1,volpa001,R,volpa001,R,7,6,cavac001,R,cavac001,R,milld003,chapa002,garcl006,housb001,abrac001,woodj004,younj004,crewd001,bellc002,judga001,riceb001,5/L56+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,56,5,0,0,,0,,0,,0,1,2,3,F,F,F,F,F,F,5,"","","",5,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017830,NYA202508270,3,WAS,H,0,3,2,CBBBS.FX,0,5,volpa001,R,volpa001,R,7,6,cavac001,R,cavac001,R,milld003,chapa002,garcl006,housb001,abrac001,woodj004,younj004,crewd001,,domij003,,4/L4,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,4,4,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,4,"","","",4,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017839,NYA202508270,3,WAS,H,2,1,2,SS.BFF*S,0,10,volpa001,R,volpa001,R,7,6,ogass001,L,ogass001,L,adamr004,chapa002,garcl006,housb001,abrac001,woodj004,younj004,crewd001,domij003,chisj001,bellc002,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,2,3,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017856,NYA202508270,5,WAS,H,2,2,2,CBBFFX,0,11,volpa001,R,volpa001,R,7,6,poulp001,L,poulp001,L,adamr004,chapa002,garcl006,housb001,abrac001,woodj004,younj004,crewd001,chisj001,bellc002,,63/G6+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017878,NYA202508270,8,WAS,H,2,3,2,BBSSBS,1,11,volpa001,R,volpa001,R,7,6,rutlj002,R,rutlj002,R,adamr004,chapa002,garcl006,housb001,abrac001,woodj004,younj004,crewd001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017975,NYA202509060,2,TOR,H,0,2,2,BSSFBS,0,1,volpa001,R,volpa001,R,7,6,bassc001,R,bassc001,R,heint001,guerv002,gimea001,kinei001,bichb001,luken001,varsd001,barga001,domij003,,chisj001,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,3,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16017994,NYA202509060,4,TOR,H,1,2,2,BSFBX,1,2,volpa001,R,volpa001,R,7,6,bassc001,R,bassc001,R,heint001,guerv002,gimea001,kinei001,bichb001,luken001,varsd001,barga001,,,,5/L56,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,56,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,5,"","","",5,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018011,NYA202509060,6,TOR,H,1,0,0,1X,1,2,volpa001,R,volpa001,R,7,6,varll001,R,varll001,R,heint001,guerv002,gimea001,kinei001,bichb001,luken001,varsd001,barga001,domij003,,,D9/L9D.1-3,21,0,T,2,0,F,F,F,F,F,F,F,F,F,F,L,9D,9,0,0,,0,,0,,2,3,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018030,NYA202509060,8,TOR,H,2,0,2,C1C>P,1,3,volpa001,R,volpa001,R,7,6,rodry003,R,rodry003,R,heint001,guerv002,gimea001,kinei001,bichb001,luken001,varsd001,barga001,cabaj001,,,SB2,4,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,2,0,0,T,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018031,NYA202509060,8,TOR,H,2,1,2,C1C>P.X,1,3,volpa001,R,volpa001,R,7,6,rodry003,R,rodry003,R,heint001,guerv002,gimea001,kinei001,bichb001,luken001,varsd001,barga001,,cabaj001,,13/G1S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,1S,1,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,13,"","","",3,0,0,1,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018051,NYA202509070,2,TOR,H,1,2,2,BSFBS,2,3,volpa001,R,volpa001,R,8,6,schem001,R,schem001,R,kirka001,frant002,schnd001,kinei001,cleme002,luken001,stram002,sprig001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018071,NYA202509070,4,TOR,H,1,1,2,BCC*S,3,4,volpa001,R,volpa001,R,8,6,schem001,R,schem001,R,kirka001,frant002,schnd001,kinei001,cleme002,luken001,stram002,sprig001,,chisj001,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018089,NYA202509070,7,TOR,H,0,1,2,.CBC.S,3,4,volpa001,R,volpa001,R,8,6,fishb002,R,fishb002,R,kirka001,frant002,schnd001,kinei001,cleme002,luken001,stram002,sprig001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018123,NYA202509090,3,DET,H,0,2,2,CC.BBC,0,1,volpa001,R,volpa001,R,8,6,mizec001,R,mizec001,R,dingd001,torks001,torrg001,keitc001,sweet001,greer003,meadp001,perew002,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018140,NYA202509090,5,DET,H,0,2,1,BBLX,2,2,volpa001,R,volpa001,R,8,6,mizec001,R,mizec001,R,dingd001,torks001,torrg001,keitc001,sweet001,greer003,meadp001,perew002,wella002,chisj001,,5/BP5SF/FL,2,1,T,0,0,F,F,F,F,F,F,F,F,T,T,P,5SF,5,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,5,"","","",5,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018173,NYA202509090,8,DET,H,0,1,2,.CBS.C,12,2,volpa001,R,volpa001,R,8,6,paddc001,R,paddc001,R,dingd001,torks001,ibana001,keitc001,sweet001,greer003,meadp001,perew002,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018364,NYA202509230,2,CHA,H,1,1,0,BX,0,0,volpa001,R,volpa001,R,8,6,smits003,R,smits003,R,teelk001,sosal001,meidc001,vargm001,montc004,robew002,baldb001,fletd003,,chisj001,,S9/G34.2-3,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,G,34,9,0,0,,0,,0,,1,0,3,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018382,NYA202509230,4,CHA,H,0,2,2,CBBFFX,0,1,volpa001,R,volpa001,R,8,6,smits003,R,smits003,R,teelk001,sosal001,meidc001,vargm001,montc004,robew002,baldb001,fletd003,,,,9/F9D,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,9D,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018400,NYA202509230,6,CHA,H,1,0,2,C>F11,2,1,volpa001,R,volpa001,R,8,6,gilbt001,L,gilbt001,L,teelk001,sosal001,meidc001,vargm001,montc004,robew002,baldb001,fletd003,chisj001,,,POCS2(13436),8,1,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,T,F,F,"",13436,"","",6,0,0,1,3,4,0,0,F,F,2026-01-21 17:02:28.682571
16018401,NYA202509230,6,CHA,H,2,0,2,C>F11.S,2,1,volpa001,R,volpa001,R,8,6,gilbt001,L,gilbt001,L,teelk001,sosal001,meidc001,vargm001,montc004,robew002,baldb001,fletd003,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018423,NYA202509230,9,CHA,H,0,1,1,..SBX,2,1,volpa001,R,volpa001,R,8,6,eiseb001,L,eiseb001,L,teelk001,sosal001,meidc001,vargm001,montc004,robew002,taylm002,fletd003,,,,S7/L78D+,20,0,T,1,0,T,F,F,F,F,F,F,F,F,F,L,78D,7,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018446,NYA202509240,2,CHA,H,1,2,2,BTBC.FFFX,1,0,volpa001,R,volpa001,R,8,6,cannj001,R,cannj001,R,quere001,vargm001,meidc001,meadc001,montc004,julkc001,taylm002,baldb001,,,,D7/L7LD+,21,0,T,2,0,F,F,F,F,F,F,F,F,F,F,L,7LD,7,0,0,,0,,0,,2,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018458,NYA202509240,3,CHA,H,1,0,2,CFFF.X,1,5,volpa001,R,volpa001,R,8,6,cannj001,R,cannj001,R,quere001,vargm001,meidc001,meadc001,montc004,julkc001,taylm002,baldb001,,chisj001,,8/F89S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89S,8,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018478,NYA202509240,6,CHA,H,0,1,2,.CFBX,1,5,volpa001,R,volpa001,R,8,6,alext001,L,alext001,L,quere001,vargm001,meidc001,meadc001,montc004,julkc001,taylm002,baldb001,,,,7/F78S,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,78S,7,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018494,NYA202509240,8,CHA,H,1,2,2,CCBBX,1,5,volpa001,R,volpa001,R,8,6,boosc001,L,boosc001,L,quere001,vargm001,meidc001,meadc001,montc004,julkc001,taylm002,baldb001,,,,13/G2,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,2,1,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,13,"","","",3,0,0,1,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018519,NYA202509250,2,CHA,H,0,1,2,CB1CFFX,1,1,volpa001,R,volpa001,R,8,6,martd006,R,martd006,R,teelk001,vargm001,meidc001,meadc001,montc004,julkc001,hilld002,taylm002,wella002,,,8/F8,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,8,8,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018536,NYA202509250,4,CHA,H,1,0,1,CX,3,1,volpa001,R,volpa001,R,8,6,martd006,R,martd006,R,teelk001,vargm001,meidc001,meadc001,montc004,julkc001,hilld002,taylm002,,,,53/G56,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,56,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018552,NYA202509250,6,CHA,H,0,3,2,BBCFFBS,3,4,volpa001,R,volpa001,R,8,6,gilbt001,L,gilbt001,L,teelk001,vargm001,meidc001,meadc001,montc004,julkc001,hilld002,taylm002,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018565,NYA202509250,7,CHA,H,1,3,2,CBBC.BFX,3,5,volpa001,R,volpa001,R,8,6,vasim001,R,vasim001,R,teelk001,vargm001,meidc001,meadc001,montc004,robew002,hilld002,baldb001,,wella002,,2/P2F/FL,2,1,T,0,0,F,F,F,F,F,F,F,F,F,T,P,2F,2,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018592,NYA202509260,2,BAL,H,0,2,0,BBX,0,2,volpa001,R,volpa001,R,7,6,roget003,L,roget003,L,rutsa001,mayoc001,hollj003,westj002,hendg002,beavd001,cowsc001,oneit001,slata001,,,7/L78XD+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,78XD,7,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018613,NYA202509260,4,BAL,H,0,1,2,..CS.FBX,3,6,volpa001,R,volpa001,R,7,6,selbc001,R,selbc001,R,rutsa001,mayoc001,hollj003,westj002,hendg002,carld002,cowsc001,oneit001,,,,8/F89XD,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,89XD,8,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
16018633,NYA202509260,6,BAL,H,1,0,2,C1FFX,4,6,volpa001,R,volpa001,R,7,6,canoy001,R,canoy001,R,rutsa001,mayoc001,hollj003,westj002,hendg002,carld002,cowsc001,oneit001,grist001,,,S4/P34D.1-2,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,P,34D,4,0,0,,0,,0,,1,2,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:28.682571
